mach,altitude_m,h_m,r_m,theta_deg,T_ambient_K,P_ambient_Pa,p_recovery,dc60,meets_mil,P_fan_face_Pa,T2_K,P2_Pa,T3_K,P3_Pa,T4_K,P4_Pa,thrust_N,tsfc,isp_s,fuel_flow_kg_s,V_exit_m_s
0.8,0,0.05,0.04,5.0,288.15,101325.0,1.0,0.02,1,101325.0,708.51,1823850.0,1555.67,1769134.5,1088.61,419640.9,16575.32,6.033e-05,1689.635,1.0,603.74
0.8,0,0.05,0.04,10.0,288.15,101325.0,1.0,0.02,1,101325.0,708.51,1823850.0,1555.67,1769134.5,1088.61,419640.9,16575.32,6.033e-05,1689.635,1.0,603.74
0.8,0,0.05,0.04,15.0,288.15,101325.0,1.0,0.02,1,101325.0,708.51,1823850.0,1555.67,1769134.5,1088.61,419640.9,16575.32,6.033e-05,1689.635,1.0,603.74
0.8,0,0.05,0.04,20.0,288.15,101325.0,1.0,0.02,1,101325.0,708.51,1823850.0,1555.67,1769134.5,1088.61,419640.9,16575.32,6.033e-05,1689.635,1.0,603.74
0.8,0,0.05,0.04,25.0,288.15,101325.0,1.0,0.02,1,101325.0,708.51,1823850.0,1555.67,1769134.5,1088.61,419640.9,16575.32,6.033e-05,1689.635,1.0,603.74
0.8,0,0.1,0.04,5.0,288.15,101325.0,1.0,0.04,1,101325.0,708.51,1823850.0,1555.67,1769134.5,1088.61,419640.9,16575.32,6.033e-05,1689.635,1.0,603.74
0.8,0,0.1,0.04,10.0,288.15,101325.0,1.0,0.04,1,101325.0,708.51,1823850.0,1555.67,1769134.5,1088.61,419640.9,16575.32,6.033e-05,1689.635,1.0,603.74
0.8,0,0.1,0.04,15.0,288.15,101325.0,1.0,0.04,1,101325.0,708.51,1823850.0,1555.67,1769134.5,1088.61,419640.9,16575.32,6.033e-05,1689.635,1.0,603.74
0.8,0,0.1,0.04,20.0,288.15,101325.0,1.0,0.04,1,101325.0,708.51,1823850.0,1555.67,1769134.5,1088.61,419640.9,16575.32,6.033e-05,1689.635,1.0,603.74
0.8,0,0.1,0.04,25.0,288.15,101325.0,1.0,0.04,1,101325.0,708.51,1823850.0,1555.67,1769134.5,1088.61,419640.9,16575.32,6.033e-05,1689.635,1.0,603.74
0.8,0,0.15,0.04,5.0,288.15,101325.0,1.0,0.06,1,101325.0,708.51,1823850.0,1555.67,1769134.5,1088.61,419640.9,16575.32,6.033e-05,1689.635,1.0,603.74
0.8,0,0.15,0.04,10.0,288.15,101325.0,1.0,0.06,1,101325.0,708.51,1823850.0,1555.67,1769134.5,1088.61,419640.9,16575.32,6.033e-05,1689.635,1.0,603.74
0.8,0,0.15,0.04,15.0,288.15,101325.0,1.0,0.06,1,101325.0,708.51,1823850.0,1555.67,1769134.5,1088.61,419640.9,16575.32,6.033e-05,1689.635,1.0,603.74
0.8,0,0.15,0.04,20.0,288.15,101325.0,1.0,0.06,1,101325.0,708.51,1823850.0,1555.67,1769134.5,1088.61,419640.9,16575.32,6.033e-05,1689.635,1.0,603.74
0.8,0,0.15,0.04,25.0,288.15,101325.0,1.0,0.06,1,101325.0,708.51,1823850.0,1555.67,1769134.5,1088.61,419640.9,16575.32,6.033e-05,1689.635,1.0,603.74
0.8,0,0.2,0.04,5.0,288.15,101325.0,1.0,0.08,1,101325.0,708.51,1823850.0,1555.67,1769134.5,1088.61,419640.9,16575.32,6.033e-05,1689.635,1.0,603.74
0.8,0,0.2,0.04,10.0,288.15,101325.0,1.0,0.08,1,101325.0,708.51,1823850.0,1555.67,1769134.5,1088.61,419640.9,16575.32,6.033e-05,1689.635,1.0,603.74
0.8,0,0.2,0.04,15.0,288.15,101325.0,1.0,0.08,1,101325.0,708.51,1823850.0,1555.67,1769134.5,1088.61,419640.9,16575.32,6.033e-05,1689.635,1.0,603.74
0.8,0,0.2,0.04,20.0,288.15,101325.0,1.0,0.08,1,101325.0,708.51,1823850.0,1555.67,1769134.5,1088.61,419640.9,16575.32,6.033e-05,1689.635,1.0,603.74
0.8,0,0.2,0.04,25.0,288.15,101325.0,1.0,0.08,1,101325.0,708.51,1823850.0,1555.67,1769134.5,1088.61,419640.9,16575.32,6.033e-05,1689.635,1.0,603.74
0.8,0,0.25,0.04,5.0,288.15,101325.0,1.0,0.1,1,101325.0,708.51,1823850.0,1555.67,1769134.5,1088.61,419640.9,16575.32,6.033e-05,1689.635,1.0,603.74
0.8,0,0.25,0.04,10.0,288.15,101325.0,1.0,0.1,1,101325.0,708.51,1823850.0,1555.67,1769134.5,1088.61,419640.9,16575.32,6.033e-05,1689.635,1.0,603.74
0.8,0,0.25,0.04,15.0,288.15,101325.0,1.0,0.1,1,101325.0,708.51,1823850.0,1555.67,1769134.5,1088.61,419640.9,16575.32,6.033e-05,1689.635,1.0,603.74
0.8,0,0.25,0.04,20.0,288.15,101325.0,1.0,0.1,1,101325.0,708.51,1823850.0,1555.67,1769134.5,1088.61,419640.9,16575.32,6.033e-05,1689.635,1.0,603.74
0.8,0,0.25,0.04,25.0,288.15,101325.0,1.0,0.1,1,101325.0,708.51,1823850.0,1555.67,1769134.5,1088.61,419640.9,16575.32,6.033e-05,1689.635,1.0,603.74
0.8,5000,0.05,0.04,5.0,255.65,54018.5,1.0,0.02,1,54018.5,628.6,972332.4,1475.76,943162.4,1061.38,249840.8,16985.93,5.887e-05,1731.492,1.0,596.141
0.8,5000,0.05,0.04,10.0,255.65,54018.5,1.0,0.02,1,54018.5,628.6,972332.4,1475.76,943162.4,1061.38,249840.8,16985.93,5.887e-05,1731.492,1.0,596.141
0.8,5000,0.05,0.04,15.0,255.65,54018.5,1.0,0.02,1,54018.5,628.6,972332.4,1475.76,943162.4,1061.38,249840.8,16985.93,5.887e-05,1731.492,1.0,596.141
0.8,5000,0.05,0.04,20.0,255.65,54018.5,1.0,0.02,1,54018.5,628.6,972332.4,1475.76,943162.4,1061.38,249840.8,16985.93,5.887e-05,1731.492,1.0,596.141
0.8,5000,0.05,0.04,25.0,255.65,54018.5,1.0,0.02,1,54018.5,628.6,972332.4,1475.76,943162.4,1061.38,249840.8,16985.93,5.887e-05,1731.492,1.0,596.141
0.8,5000,0.1,0.04,5.0,255.65,54018.5,1.0,0.04,1,54018.5,628.6,972332.4,1475.76,943162.4,1061.38,249840.8,16985.93,5.887e-05,1731.492,1.0,596.141
0.8,5000,0.1,0.04,10.0,255.65,54018.5,1.0,0.04,1,54018.5,628.6,972332.4,1475.76,943162.4,1061.38,249840.8,16985.93,5.887e-05,1731.492,1.0,596.141
0.8,5000,0.1,0.04,15.0,255.65,54018.5,1.0,0.04,1,54018.5,628.6,972332.4,1475.76,943162.4,1061.38,249840.8,16985.93,5.887e-05,1731.492,1.0,596.141
0.8,5000,0.1,0.04,20.0,255.65,54018.5,1.0,0.04,1,54018.5,628.6,972332.4,1475.76,943162.4,1061.38,249840.8,16985.93,5.887e-05,1731.492,1.0,596.141
0.8,5000,0.1,0.04,25.0,255.65,54018.5,1.0,0.04,1,54018.5,628.6,972332.4,1475.76,943162.4,1061.38,249840.8,16985.93,5.887e-05,1731.492,1.0,596.141
0.8,5000,0.15,0.04,5.0,255.65,54018.5,1.0,0.06,1,54018.5,628.6,972332.4,1475.76,943162.4,1061.38,249840.8,16985.93,5.887e-05,1731.492,1.0,596.141
0.8,5000,0.15,0.04,10.0,255.65,54018.5,1.0,0.06,1,54018.5,628.6,972332.4,1475.76,943162.4,1061.38,249840.8,16985.93,5.887e-05,1731.492,1.0,596.141
0.8,5000,0.15,0.04,15.0,255.65,54018.5,1.0,0.06,1,54018.5,628.6,972332.4,1475.76,943162.4,1061.38,249840.8,16985.93,5.887e-05,1731.492,1.0,596.141
0.8,5000,0.15,0.04,20.0,255.65,54018.5,1.0,0.06,1,54018.5,628.6,972332.4,1475.76,943162.4,1061.38,249840.8,16985.93,5.887e-05,1731.492,1.0,596.141
0.8,5000,0.15,0.04,25.0,255.65,54018.5,1.0,0.06,1,54018.5,628.6,972332.4,1475.76,943162.4,1061.38,249840.8,16985.93,5.887e-05,1731.492,1.0,596.141
0.8,5000,0.2,0.04,5.0,255.65,54018.5,1.0,0.08,1,54018.5,628.6,972332.4,1475.76,943162.4,1061.38,249840.8,16985.93,5.887e-05,1731.492,1.0,596.141
0.8,5000,0.2,0.04,10.0,255.65,54018.5,1.0,0.08,1,54018.5,628.6,972332.4,1475.76,943162.4,1061.38,249840.8,16985.93,5.887e-05,1731.492,1.0,596.141
0.8,5000,0.2,0.04,15.0,255.65,54018.5,1.0,0.08,1,54018.5,628.6,972332.4,1475.76,943162.4,1061.38,249840.8,16985.93,5.887e-05,1731.492,1.0,596.141
0.8,5000,0.2,0.04,20.0,255.65,54018.5,1.0,0.08,1,54018.5,628.6,972332.4,1475.76,943162.4,1061.38,249840.8,16985.93,5.887e-05,1731.492,1.0,596.141
0.8,5000,0.2,0.04,25.0,255.65,54018.5,1.0,0.08,1,54018.5,628.6,972332.4,1475.76,943162.4,1061.38,249840.8,16985.93,5.887e-05,1731.492,1.0,596.141
0.8,5000,0.25,0.04,5.0,255.65,54018.5,1.0,0.1,1,54018.5,628.6,972332.4,1475.76,943162.4,1061.38,249840.8,16985.93,5.887e-05,1731.492,1.0,596.141
0.8,5000,0.25,0.04,10.0,255.65,54018.5,1.0,0.1,1,54018.5,628.6,972332.4,1475.76,943162.4,1061.38,249840.8,16985.93,5.887e-05,1731.492,1.0,596.141
0.8,5000,0.25,0.04,15.0,255.65,54018.5,1.0,0.1,1,54018.5,628.6,972332.4,1475.76,943162.4,1061.38,249840.8,16985.93,5.887e-05,1731.492,1.0,596.141
0.8,5000,0.25,0.04,20.0,255.65,54018.5,1.0,0.1,1,54018.5,628.6,972332.4,1475.76,943162.4,1061.38,249840.8,16985.93,5.887e-05,1731.492,1.0,596.141
0.8,5000,0.25,0.04,25.0,255.65,54018.5,1.0,0.1,1,54018.5,628.6,972332.4,1475.76,943162.4,1061.38,249840.8,16985.93,5.887e-05,1731.492,1.0,596.141
0.8,10000,0.05,0.04,5.0,223.15,26434.8,1.0,0.02,1,26434.8,548.68,475825.6,1395.85,461550.8,1034.14,137798.2,17443.71,5.733e-05,1778.156,1.0,588.444
0.8,10000,0.05,0.04,10.0,223.15,26434.8,1.0,0.02,1,26434.8,548.68,475825.6,1395.85,461550.8,1034.14,137798.2,17443.71,5.733e-05,1778.156,1.0,588.444
0.8,10000,0.05,0.04,15.0,223.15,26434.8,1.0,0.02,1,26434.8,548.68,475825.6,1395.85,461550.8,1034.14,137798.2,17443.71,5.733e-05,1778.156,1.0,588.444
0.8,10000,0.05,0.04,20.0,223.15,26434.8,1.0,0.02,1,26434.8,548.68,475825.6,1395.85,461550.8,1034.14,137798.2,17443.71,5.733e-05,1778.156,1.0,588.444
0.8,10000,0.05,0.04,25.0,223.15,26434.8,1.0,0.02,1,26434.8,548.68,475825.6,1395.85,461550.8,1034.14,137798.2,17443.71,5.733e-05,1778.156,1.0,588.444
0.8,10000,0.1,0.04,5.0,223.15,26434.8,1.0,0.04,1,26434.8,548.68,475825.6,1395.85,461550.8,1034.14,137798.2,17443.71,5.733e-05,1778.156,1.0,588.444
0.8,10000,0.1,0.04,10.0,223.15,26434.8,1.0,0.04,1,26434.8,548.68,475825.6,1395.85,461550.8,1034.14,137798.2,17443.71,5.733e-05,1778.156,1.0,588.444
0.8,10000,0.1,0.04,15.0,223.15,26434.8,1.0,0.04,1,26434.8,548.68,475825.6,1395.85,461550.8,1034.14,137798.2,17443.71,5.733e-05,1778.156,1.0,588.444
0.8,10000,0.1,0.04,20.0,223.15,26434.8,1.0,0.04,1,26434.8,548.68,475825.6,1395.85,461550.8,1034.14,137798.2,17443.71,5.733e-05,1778.156,1.0,588.444
0.8,10000,0.1,0.04,25.0,223.15,26434.8,1.0,0.04,1,26434.8,548.68,475825.6,1395.85,461550.8,1034.14,137798.2,17443.71,5.733e-05,1778.156,1.0,588.444
0.8,10000,0.15,0.04,5.0,223.15,26434.8,1.0,0.06,1,26434.8,548.68,475825.6,1395.85,461550.8,1034.14,137798.2,17443.71,5.733e-05,1778.156,1.0,588.444
0.8,10000,0.15,0.04,10.0,223.15,26434.8,1.0,0.06,1,26434.8,548.68,475825.6,1395.85,461550.8,1034.14,137798.2,17443.71,5.733e-05,1778.156,1.0,588.444
0.8,10000,0.15,0.04,15.0,223.15,26434.8,1.0,0.06,1,26434.8,548.68,475825.6,1395.85,461550.8,1034.14,137798.2,17443.71,5.733e-05,1778.156,1.0,588.444
0.8,10000,0.15,0.04,20.0,223.15,26434.8,1.0,0.06,1,26434.8,548.68,475825.6,1395.85,461550.8,1034.14,137798.2,17443.71,5.733e-05,1778.156,1.0,588.444
0.8,10000,0.15,0.04,25.0,223.15,26434.8,1.0,0.06,1,26434.8,548.68,475825.6,1395.85,461550.8,1034.14,137798.2,17443.71,5.733e-05,1778.156,1.0,588.444
0.8,10000,0.2,0.04,5.0,223.15,26434.8,1.0,0.08,1,26434.8,548.68,475825.6,1395.85,461550.8,1034.14,137798.2,17443.71,5.733e-05,1778.156,1.0,588.444
0.8,10000,0.2,0.04,10.0,223.15,26434.8,1.0,0.08,1,26434.8,548.68,475825.6,1395.85,461550.8,1034.14,137798.2,17443.71,5.733e-05,1778.156,1.0,588.444
0.8,10000,0.2,0.04,15.0,223.15,26434.8,1.0,0.08,1,26434.8,548.68,475825.6,1395.85,461550.8,1034.14,137798.2,17443.71,5.733e-05,1778.156,1.0,588.444
0.8,10000,0.2,0.04,20.0,223.15,26434.8,1.0,0.08,1,26434.8,548.68,475825.6,1395.85,461550.8,1034.14,137798.2,17443.71,5.733e-05,1778.156,1.0,588.444
0.8,10000,0.2,0.04,25.0,223.15,26434.8,1.0,0.08,1,26434.8,548.68,475825.6,1395.85,461550.8,1034.14,137798.2,17443.71,5.733e-05,1778.156,1.0,588.444
0.8,10000,0.25,0.04,5.0,223.15,26434.8,1.0,0.1,1,26434.8,548.68,475825.6,1395.85,461550.8,1034.14,137798.2,17443.71,5.733e-05,1778.156,1.0,588.444
0.8,10000,0.25,0.04,10.0,223.15,26434.8,1.0,0.1,1,26434.8,548.68,475825.6,1395.85,461550.8,1034.14,137798.2,17443.71,5.733e-05,1778.156,1.0,588.444
0.8,10000,0.25,0.04,15.0,223.15,26434.8,1.0,0.1,1,26434.8,548.68,475825.6,1395.85,461550.8,1034.14,137798.2,17443.71,5.733e-05,1778.156,1.0,588.444
0.8,10000,0.25,0.04,20.0,223.15,26434.8,1.0,0.1,1,26434.8,548.68,475825.6,1395.85,461550.8,1034.14,137798.2,17443.71,5.733e-05,1778.156,1.0,588.444
0.8,10000,0.25,0.04,25.0,223.15,26434.8,1.0,0.1,1,26434.8,548.68,475825.6,1395.85,461550.8,1034.14,137798.2,17443.71,5.733e-05,1778.156,1.0,588.444
0.8,15000,0.05,0.04,5.0,216.65,22630.6,1.0,0.02,1,22630.6,532.7,407351.1,1379.87,395130.6,1028.7,120970.3,17541.88,5.701e-05,1788.163,1.0,586.892
0.8,15000,0.05,0.04,10.0,216.65,22630.6,1.0,0.02,1,22630.6,532.7,407351.1,1379.87,395130.6,1028.7,120970.3,17541.88,5.701e-05,1788.163,1.0,586.892
0.8,15000,0.05,0.04,15.0,216.65,22630.6,1.0,0.02,1,22630.6,532.7,407351.1,1379.87,395130.6,1028.7,120970.3,17541.88,5.701e-05,1788.163,1.0,586.892
0.8,15000,0.05,0.04,20.0,216.65,22630.6,1.0,0.02,1,22630.6,532.7,407351.1,1379.87,395130.6,1028.7,120970.3,17541.88,5.701e-05,1788.163,1.0,586.892
0.8,15000,0.05,0.04,25.0,216.65,22630.6,1.0,0.02,1,22630.6,532.7,407351.1,1379.87,395130.6,1028.7,120970.3,17541.88,5.701e-05,1788.163,1.0,586.892
0.8,15000,0.1,0.04,5.0,216.65,22630.6,1.0,0.04,1,22630.6,532.7,407351.1,1379.87,395130.6,1028.7,120970.3,17541.88,5.701e-05,1788.163,1.0,586.892
0.8,15000,0.1,0.04,10.0,216.65,22630.6,1.0,0.04,1,22630.6,532.7,407351.1,1379.87,395130.6,1028.7,120970.3,17541.88,5.701e-05,1788.163,1.0,586.892
0.8,15000,0.1,0.04,15.0,216.65,22630.6,1.0,0.04,1,22630.6,532.7,407351.1,1379.87,395130.6,1028.7,120970.3,17541.88,5.701e-05,1788.163,1.0,586.892
0.8,15000,0.1,0.04,20.0,216.65,22630.6,1.0,0.04,1,22630.6,532.7,407351.1,1379.87,395130.6,1028.7,120970.3,17541.88,5.701e-05,1788.163,1.0,586.892
0.8,15000,0.1,0.04,25.0,216.65,22630.6,1.0,0.04,1,22630.6,532.7,407351.1,1379.87,395130.6,1028.7,120970.3,17541.88,5.701e-05,1788.163,1.0,586.892
0.8,15000,0.15,0.04,5.0,216.65,22630.6,1.0,0.06,1,22630.6,532.7,407351.1,1379.87,395130.6,1028.7,120970.3,17541.88,5.701e-05,1788.163,1.0,586.892
0.8,15000,0.15,0.04,10.0,216.65,22630.6,1.0,0.06,1,22630.6,532.7,407351.1,1379.87,395130.6,1028.7,120970.3,17541.88,5.701e-05,1788.163,1.0,586.892
0.8,15000,0.15,0.04,15.0,216.65,22630.6,1.0,0.06,1,22630.6,532.7,407351.1,1379.87,395130.6,1028.7,120970.3,17541.88,5.701e-05,1788.163,1.0,586.892
0.8,15000,0.15,0.04,20.0,216.65,22630.6,1.0,0.06,1,22630.6,532.7,407351.1,1379.87,395130.6,1028.7,120970.3,17541.88,5.701e-05,1788.163,1.0,586.892
0.8,15000,0.15,0.04,25.0,216.65,22630.6,1.0,0.06,1,22630.6,532.7,407351.1,1379.87,395130.6,1028.7,120970.3,17541.88,5.701e-05,1788.163,1.0,586.892
0.8,15000,0.2,0.04,5.0,216.65,22630.6,1.0,0.08,1,22630.6,532.7,407351.1,1379.87,395130.6,1028.7,120970.3,17541.88,5.701e-05,1788.163,1.0,586.892
0.8,15000,0.2,0.04,10.0,216.65,22630.6,1.0,0.08,1,22630.6,532.7,407351.1,1379.87,395130.6,1028.7,120970.3,17541.88,5.701e-05,1788.163,1.0,586.892
0.8,15000,0.2,0.04,15.0,216.65,22630.6,1.0,0.08,1,22630.6,532.7,407351.1,1379.87,395130.6,1028.7,120970.3,17541.88,5.701e-05,1788.163,1.0,586.892
0.8,15000,0.2,0.04,20.0,216.65,22630.6,1.0,0.08,1,22630.6,532.7,407351.1,1379.87,395130.6,1028.7,120970.3,17541.88,5.701e-05,1788.163,1.0,586.892
0.8,15000,0.2,0.04,25.0,216.65,22630.6,1.0,0.08,1,22630.6,532.7,407351.1,1379.87,395130.6,1028.7,120970.3,17541.88,5.701e-05,1788.163,1.0,586.892
0.8,15000,0.25,0.04,5.0,216.65,22630.6,1.0,0.1,1,22630.6,532.7,407351.1,1379.87,395130.6,1028.7,120970.3,17541.88,5.701e-05,1788.163,1.0,586.892
0.8,15000,0.25,0.04,10.0,216.65,22630.6,1.0,0.1,1,22630.6,532.7,407351.1,1379.87,395130.6,1028.7,120970.3,17541.88,5.701e-05,1788.163,1.0,586.892
0.8,15000,0.25,0.04,15.0,216.65,22630.6,1.0,0.1,1,22630.6,532.7,407351.1,1379.87,395130.6,1028.7,120970.3,17541.88,5.701e-05,1788.163,1.0,586.892
0.8,15000,0.25,0.04,20.0,216.65,22630.6,1.0,0.1,1,22630.6,532.7,407351.1,1379.87,395130.6,1028.7,120970.3,17541.88,5.701e-05,1788.163,1.0,586.892
0.8,15000,0.25,0.04,25.0,216.65,22630.6,1.0,0.1,1,22630.6,532.7,407351.1,1379.87,395130.6,1028.7,120970.3,17541.88,5.701e-05,1788.163,1.0,586.892
1.0,0,0.05,0.04,5.0,288.15,101325.0,1.0,0.02,1,101325.0,708.51,1823850.0,1555.67,1769134.5,1088.61,419640.9,13172.4,7.592e-05,1342.752,1.0,603.74
1.0,0,0.05,0.04,10.0,288.15,101325.0,1.0,0.02,1,101325.0,708.51,1823850.0,1555.67,1769134.5,1088.61,419640.9,13172.4,7.592e-05,1342.752,1.0,603.74
1.0,0,0.05,0.04,15.0,288.15,101325.0,1.0,0.02,1,101325.0,708.51,1823850.0,1555.67,1769134.5,1088.61,419640.9,13172.4,7.592e-05,1342.752,1.0,603.74
1.0,0,0.05,0.04,20.0,288.15,101325.0,1.0,0.02,1,101325.0,708.51,1823850.0,1555.67,1769134.5,1088.61,419640.9,13172.4,7.592e-05,1342.752,1.0,603.74
1.0,0,0.05,0.04,25.0,288.15,101325.0,1.0,0.02,1,101325.0,708.51,1823850.0,1555.67,1769134.5,1088.61,419640.9,13172.4,7.592e-05,1342.752,1.0,603.74
1.0,0,0.1,0.04,5.0,288.15,101325.0,1.0,0.04,1,101325.0,708.51,1823850.0,1555.67,1769134.5,1088.61,419640.9,13172.4,7.592e-05,1342.752,1.0,603.74
1.0,0,0.1,0.04,10.0,288.15,101325.0,1.0,0.04,1,101325.0,708.51,1823850.0,1555.67,1769134.5,1088.61,419640.9,13172.4,7.592e-05,1342.752,1.0,603.74
1.0,0,0.1,0.04,15.0,288.15,101325.0,1.0,0.04,1,101325.0,708.51,1823850.0,1555.67,1769134.5,1088.61,419640.9,13172.4,7.592e-05,1342.752,1.0,603.74
1.0,0,0.1,0.04,20.0,288.15,101325.0,1.0,0.04,1,101325.0,708.51,1823850.0,1555.67,1769134.5,1088.61,419640.9,13172.4,7.592e-05,1342.752,1.0,603.74
1.0,0,0.1,0.04,25.0,288.15,101325.0,1.0,0.04,1,101325.0,708.51,1823850.0,1555.67,1769134.5,1088.61,419640.9,13172.4,7.592e-05,1342.752,1.0,603.74
1.0,0,0.15,0.04,5.0,288.15,101325.0,1.0,0.06,1,101325.0,708.51,1823850.0,1555.67,1769134.5,1088.61,419640.9,13172.4,7.592e-05,1342.752,1.0,603.74
1.0,0,0.15,0.04,10.0,288.15,101325.0,1.0,0.06,1,101325.0,708.51,1823850.0,1555.67,1769134.5,1088.61,419640.9,13172.4,7.592e-05,1342.752,1.0,603.74
1.0,0,0.15,0.04,15.0,288.15,101325.0,1.0,0.06,1,101325.0,708.51,1823850.0,1555.67,1769134.5,1088.61,419640.9,13172.4,7.592e-05,1342.752,1.0,603.74
1.0,0,0.15,0.04,20.0,288.15,101325.0,1.0,0.06,1,101325.0,708.51,1823850.0,1555.67,1769134.5,1088.61,419640.9,13172.4,7.592e-05,1342.752,1.0,603.74
1.0,0,0.15,0.04,25.0,288.15,101325.0,1.0,0.06,1,101325.0,708.51,1823850.0,1555.67,1769134.5,1088.61,419640.9,13172.4,7.592e-05,1342.752,1.0,603.74
1.0,0,0.2,0.04,5.0,288.15,101325.0,1.0,0.08,1,101325.0,708.51,1823850.0,1555.67,1769134.5,1088.61,419640.9,13172.4,7.592e-05,1342.752,1.0,603.74
1.0,0,0.2,0.04,10.0,288.15,101325.0,1.0,0.08,1,101325.0,708.51,1823850.0,1555.67,1769134.5,1088.61,419640.9,13172.4,7.592e-05,1342.752,1.0,603.74
1.0,0,0.2,0.04,15.0,288.15,101325.0,1.0,0.08,1,101325.0,708.51,1823850.0,1555.67,1769134.5,1088.61,419640.9,13172.4,7.592e-05,1342.752,1.0,603.74
1.0,0,0.2,0.04,20.0,288.15,101325.0,1.0,0.08,1,101325.0,708.51,1823850.0,1555.67,1769134.5,1088.61,419640.9,13172.4,7.592e-05,1342.752,1.0,603.74
1.0,0,0.2,0.04,25.0,288.15,101325.0,1.0,0.08,1,101325.0,708.51,1823850.0,1555.67,1769134.5,1088.61,419640.9,13172.4,7.592e-05,1342.752,1.0,603.74
1.0,0,0.25,0.04,5.0,288.15,101325.0,1.0,0.1,1,101325.0,708.51,1823850.0,1555.67,1769134.5,1088.61,419640.9,13172.4,7.592e-05,1342.752,1.0,603.74
1.0,0,0.25,0.04,10.0,288.15,101325.0,1.0,0.1,1,101325.0,708.51,1823850.0,1555.67,1769134.5,1088.61,419640.9,13172.4,7.592e-05,1342.752,1.0,603.74
1.0,0,0.25,0.04,15.0,288.15,101325.0,1.0,0.1,1,101325.0,708.51,1823850.0,1555.67,1769134.5,1088.61,419640.9,13172.4,7.592e-05,1342.752,1.0,603.74
1.0,0,0.25,0.04,20.0,288.15,101325.0,1.0,0.1,1,101325.0,708.51,1823850.0,1555.67,1769134.5,1088.61,419640.9,13172.4,7.592e-05,1342.752,1.0,603.74
1.0,0,0.25,0.04,25.0,288.15,101325.0,1.0,0.1,1,101325.0,708.51,1823850.0,1555.67,1769134.5,1088.61,419640.9,13172.4,7.592e-05,1342.752,1.0,603.74
1.0,5000,0.05,0.04,5.0,255.65,54018.5,1.0,0.02,1,54018.5,628.6,972332.4,1475.76,943162.4,1061.38,249840.8,13780.66,7.257e-05,1404.756,1.0,596.141
1.0,5000,0.05,0.04,10.0,255.65,54018.5,1.0,0.02,1,54018.5,628.6,972332.4,1475.76,943162.4,1061.38,249840.8,13780.66,7.257e-05,1404.756,1.0,596.141
1.0,5000,0.05,0.04,15.0,255.65,54018.5,1.0,0.02,1,54018.5,628.6,972332.4,1475.76,943162.4,1061.38,249840.8,13780.66,7.257e-05,1404.756,1.0,596.141
1.0,5000,0.05,0.04,20.0,255.65,54018.5,1.0,0.02,1,54018.5,628.6,972332.4,1475.76,943162.4,1061.38,249840.8,13780.66,7.257e-05,1404.756,1.0,596.141
1.0,5000,0.05,0.04,25.0,255.65,54018.5,1.0,0.02,1,54018.5,628.6,972332.4,1475.76,943162.4,1061.38,249840.8,13780.66,7.257e-05,1404.756,1.0,596.141
1.0,5000,0.1,0.04,5.0,255.65,54018.5,1.0,0.04,1,54018.5,628.6,972332.4,1475.76,943162.4,1061.38,249840.8,13780.66,7.257e-05,1404.756,1.0,596.141
1.0,5000,0.1,0.04,10.0,255.65,54018.5,1.0,0.04,1,54018.5,628.6,972332.4,1475.76,943162.4,1061.38,249840.8,13780.66,7.257e-05,1404.756,1.0,596.141
1.0,5000,0.1,0.04,15.0,255.65,54018.5,1.0,0.04,1,54018.5,628.6,972332.4,1475.76,943162.4,1061.38,249840.8,13780.66,7.257e-05,1404.756,1.0,596.141
1.0,5000,0.1,0.04,20.0,255.65,54018.5,1.0,0.04,1,54018.5,628.6,972332.4,1475.76,943162.4,1061.38,249840.8,13780.66,7.257e-05,1404.756,1.0,596.141
1.0,5000,0.1,0.04,25.0,255.65,54018.5,1.0,0.04,1,54018.5,628.6,972332.4,1475.76,943162.4,1061.38,249840.8,13780.66,7.257e-05,1404.756,1.0,596.141
1.0,5000,0.15,0.04,5.0,255.65,54018.5,1.0,0.06,1,54018.5,628.6,972332.4,1475.76,943162.4,1061.38,249840.8,13780.66,7.257e-05,1404.756,1.0,596.141
1.0,5000,0.15,0.04,10.0,255.65,54018.5,1.0,0.06,1,54018.5,628.6,972332.4,1475.76,943162.4,1061.38,249840.8,13780.66,7.257e-05,1404.756,1.0,596.141
1.0,5000,0.15,0.04,15.0,255.65,54018.5,1.0,0.06,1,54018.5,628.6,972332.4,1475.76,943162.4,1061.38,249840.8,13780.66,7.257e-05,1404.756,1.0,596.141
1.0,5000,0.15,0.04,20.0,255.65,54018.5,1.0,0.06,1,54018.5,628.6,972332.4,1475.76,943162.4,1061.38,249840.8,13780.66,7.257e-05,1404.756,1.0,596.141
1.0,5000,0.15,0.04,25.0,255.65,54018.5,1.0,0.06,1,54018.5,628.6,972332.4,1475.76,943162.4,1061.38,249840.8,13780.66,7.257e-05,1404.756,1.0,596.141
1.0,5000,0.2,0.04,5.0,255.65,54018.5,1.0,0.08,1,54018.5,628.6,972332.4,1475.76,943162.4,1061.38,249840.8,13780.66,7.257e-05,1404.756,1.0,596.141
1.0,5000,0.2,0.04,10.0,255.65,54018.5,1.0,0.08,1,54018.5,628.6,972332.4,1475.76,943162.4,1061.38,249840.8,13780.66,7.257e-05,1404.756,1.0,596.141
